YYYY-MM-DD,DO0,avg_pax_DO0,avg_fare_DO0,stddev_fare_DO0,DO1,avg_pax_DO1,avg_fare_DO1,stddev_fare_DO1,DO2,avg_pax_DO2,avg_fare_DO2,stddev_fare_DO2,DO3,avg_pax_DO3,avg_fare_DO3,stddev_fare_DO3,DO4,avg_pax_DO4,avg_fare_DO4,stddev_fare_DO4,DO5,avg_pax_DO5,avg_fare_DO5,stddev_fare_DO5
2021-12-11,Manhattan/Upper East Side North/Yellow Zone,1.4795459413150558,7.524293081852046,9.852966373955859,Manhattan/Upper East Side South/Yellow Zone,1.4740437158469948,6.909465355748177,9.508196721311506,Manhattan/East Village/Yellow Zone,1.5275749181566336,7.841069731366684,11.577386048854198,Manhattan/Lincoln Square East/Yellow Zone,1.5085803432137288,8.319668333878822,10.977969318772777,Manhattan/Clinton East/Yellow Zone,1.52060511215441,11.672724122442192,14.112076160667694
2021-12-12,Manhattan/Upper East Side North/Yellow Zone,1.4631147540983616,7.26631372565418,9.70773565573769,Manhattan/Upper East Side South/Yellow Zone,1.465287616888639,7.612915087147174,9.803697931425342,Manhattan/Lincoln Square East/Yellow Zone,1.4620938628158855,8.111303669311319,10.947915982934047,Manhattan/Upper West Side South/Yellow Zone,1.4333443599073799,8.561791088104636,11.161495203440282,Manhattan/Clinton East/Yellow Zone,1.5408128988915004,12.641399543387625,13.384645616392357
2021-12-13,Manhattan/Upper East Side North/Yellow Zone,1.3654847924718452,6.442708952720261,9.762174424466503,Manhattan/Upper East Side South/Yellow Zone,1.3733802295446111,5.825057039322862,9.243631988152568,Manhattan/Midtown Center/Yellow Zone,1.4153513513513538,9.158835159916107,11.700367567567545,Manhattan/Midtown East/Yellow Zone,1.373642943305186,9.898604662499158,12.034891435464395,Manhattan/Murray Hill/Yellow Zone,1.3563647681294757,9.476664115358183,11.349007158418912
2021-12-14,Manhattan/Upper East Side North/Yellow Zone,1.3642234420406836,5.954799036345071,9.602276396512787,Manhattan/Upper East Side South/Yellow Zone,1.3431031627752923,6.547144509517299,9.657178340784897,Manhattan/Midtown Center/Yellow Zone,1.3657925183185513,8.359083871794686,11.606324720401123,Manhattan/Midtown East/Yellow Zone,1.3171971115271452,8.732448040424824,11.482776143353844,Manhattan/Murray Hill/Yellow Zone,1.3671171171171157,8.906720360316731,11.208550112612594
2021-12-15,Manhattan/Upper East Side North/Yellow Zone,1.3808074335148988,6.4141734511099635,9.760637616148628,Manhattan/Upper East Side South/Yellow Zone,1.3618573797678286,6.17155417757331,9.547928689883884,Manhattan/Midtown Center/Yellow Zone,1.368006304176516,8.70408458317276,11.601004728132365,Manhattan/Murray Hill/Yellow Zone,1.355995717344752,8.926344071062777,11.217585653104912,Manhattan/Lincoln Square East/Yellow Zone,1.371203904555312,7.331620502985453,10.49472885032541
2021-12-16,Manhattan/Upper East Side North/Yellow Zone,1.3685368536853686,6.1837058651223735,9.771947194719491,Manhattan/Upper East Side South/Yellow Zone,1.3735612728503668,5.9164199183022665,9.466824644549767,Manhattan/Midtown Center/Yellow Zone,1.379834254143649,9.37558940653295,11.93614838200473,Manhattan/Midtown East/Yellow Zone,1.3813735691987492,9.593069395716634,11.822611862643088,Manhattan/Times Sq/Theatre District/Yellow Zone,1.5082543978349123,13.232480625479305,15.082884979702305
2021-12-17,Manhattan/Upper East Side North/Yellow Zone,1.3890928159412685,6.432672859653756,9.60933403251177,Manhattan/Upper East Side South/Yellow Zone,1.3986068111455077,5.951298144328186,9.103935758513918,Manhattan/Midtown Center/Yellow Zone,1.5006735518634944,9.135893961248524,11.862460709474593,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6167146974063427,14.259466072162235,15.994789101388484,Manhattan/Lincoln Square East/Yellow Zone,1.451322453573438,7.97473318034068,10.635849746764228
2021-12-18,Manhattan/Upper East Side North/Yellow Zone,1.4736590038314155,6.401439425235775,9.325095785440617,Manhattan/Upper East Side South/Yellow Zone,1.4518280632411042,7.008842376944461,8.876432806324111,Manhattan/Times Sq/Theatre District/Yellow Zone,1.712124969005701,12.34300152182462,14.252360525663285,Manhattan/Midtown Center/Yellow Zone,1.6354733405875974,8.964765569124236,11.725435255712721,Manhattan/Clinton East/Yellow Zone,1.5666761444412842,11.671270253580278,12.750167756610741
2021-12-19,Manhattan/Upper East Side North/Yellow Zone,1.4656465646564707,6.84910174855437,9.313201320132022,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7076097252920748,11.966468112351851,14.298095989895776,Manhattan/Clinton East/Yellow Zone,1.6177349717701748,11.889843113751073,12.843410826967775,Manhattan/Upper East Side South/Yellow Zone,1.439317953861587,6.475187156138894,8.734687395519865,Manhattan/Lincoln Square East/Yellow Zone,1.492362344582594,8.609309199866264,10.317637655417396
2021-12-20,Manhattan/Upper East Side North/Yellow Zone,1.3859223300970924,5.991577343106855,9.144375551632843,Manhattan/Upper East Side South/Yellow Zone,1.389818181818179,5.815846753645732,8.751515151515147,Manhattan/Midtown Center/Yellow Zone,1.4626364399664118,8.048780861331844,10.408995242093457,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6306095110515713,12.300150310450459,13.219068988613506,Manhattan/Midtown East/Yellow Zone,1.4683257918552033,9.048643360460245,10.598567119155335
2021-12-21,Manhattan/Upper East Side North/Yellow Zone,1.3786101083032518,6.1113751437234,9.073783844765368,Manhattan/Upper East Side South/Yellow Zone,1.375804967801295,5.563873995405928,8.70634774609019,Manhattan/Midtown Center/Yellow Zone,1.4544957638699103,7.899577974828123,10.415624487564932,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6714761376248624,11.887477351091167,12.777358490566032,Manhattan/Lincoln Square East/Yellow Zone,1.4221374045801551,7.1855939719183795,9.793320610687024
2021-12-22,Manhattan/Upper East Side North/Yellow Zone,1.3893364928909935,6.134544821546377,9.004312796208524,Manhattan/Upper East Side South/Yellow Zone,1.370270929948742,5.883071242491236,8.712594581401016,Manhattan/Midtown Center/Yellow Zone,1.4906689635371801,7.804339099933961,10.50562733275912,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6407487401007934,11.784630702579376,12.993232541396688,Manhattan/Murray Hill/Yellow Zone,1.4120029455081,12.874487606873139,10.497496318114877
2021-12-23,Manhattan/Upper East Side North/Yellow Zone,1.4211189516129052,6.098737643015538,8.8048639112903,Manhattan/Upper East Side South/Yellow Zone,1.4089821950571357,6.2025368439887805,8.417432899282433,Manhattan/Midtown Center/Yellow Zone,1.4859754175858824,8.503263433975478,10.497951465490093,Manhattan/Upper West Side South/Yellow Zone,1.4206766917293228,9.987503965309022,9.805263157894768,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6740827478532405,12.420956834629864,13.762997658079637
2021-12-24,Manhattan/Upper East Side North/Yellow Zone,1.4233964772349619,6.214356536963422,8.295746095048182,Manhattan/Upper East Side South/Yellow Zone,1.437006393380971,5.616465610854675,8.00914629559985,Manhattan/Midtown Center/Yellow Zone,1.6337416041090453,8.878415588112588,10.716629790596611,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7024498886414248,64.38286433126376,14.447438752783972,Manhattan/Upper West Side South/Yellow Zone,1.4506144742831133,7.237007177495304,9.132999544833845
2021-12-25,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7393785668991748,14.264881773116876,14.924889029803438,Manhattan/Clinton East/Yellow Zone,1.596752368064953,14.146243588738532,14.049797023004054,Manhattan/Upper East Side South/Yellow Zone,1.5693979933110365,7.221668083277891,8.546822742474928,Manhattan/Midtown Center/Yellow Zone,1.762384550797649,11.211563484767462,12.172124265323262,Manhattan/Upper East Side North/Yellow Zone,1.4920235096557506,7.705880794800245,9.432997481108314
2021-12-26,Manhattan/Clinton East/Yellow Zone,1.6233250620347397,13.16312256854435,14.406595533498773,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7733061640346415,14.39556435068233,16.802037697401936,Manhattan/Upper East Side North/Yellow Zone,1.4769572459744584,8.447910922208084,10.215713492504147,Manhattan/Upper East Side South/Yellow Zone,1.516281823564239,6.823437582577507,9.104322084073395,Manhattan/Midtown Center/Yellow Zone,1.6758538046734575,11.451520662318147,13.659676452965838
2021-12-27,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7412247946228505,12.558318179721146,13.330246452576528,Manhattan/Upper East Side North/Yellow Zone,1.4078595955742101,8.510345245567661,9.841510873712322,Manhattan/Midtown Center/Yellow Zone,1.5970623263199666,9.609823180643673,11.013815005954747,Manhattan/Upper East Side South/Yellow Zone,1.4070939137444565,7.11053609041299,8.677589681580013,Manhattan/Clinton East/Yellow Zone,1.5916279069767445,13.77296779963327,13.59111627906976
2021-12-28,Manhattan/Upper East Side North/Yellow Zone,1.4365853658536583,7.372600184043498,9.626132404181192,Manhattan/Midtown Center/Yellow Zone,1.596723597072151,9.759891316830107,11.331474381317516,Manhattan/Times Sq/Theatre District/Yellow Zone,1.766545454545451,12.026964590732105,13.497461818181836,Manhattan/Upper East Side South/Yellow Zone,1.419076229815996,6.4769058052717945,8.659594442358207,Manhattan/Clinton East/Yellow Zone,1.5270693512304243,12.114090633395474,12.983127516778522
2021-12-29,Manhattan/Midtown Center/Yellow Zone,1.6063791228706052,9.351000997972577,10.976335628851029,Manhattan/Upper East Side North/Yellow Zone,1.3957319356046456,7.758426080821997,9.58996630475477,Manhattan/Upper East Side South/Yellow Zone,1.4181749622926128,7.328822827864804,8.999999999999998,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7053878486816954,12.208463535321085,13.306916316392824,Manhattan/Clinton East/Yellow Zone,1.553684210526315,12.509986746657715,13.202905263157893
2021-12-30,Manhattan/Upper East Side North/Yellow Zone,1.4337614678899082,7.2594829369644565,9.474385321100907,Manhattan/Midtown Center/Yellow Zone,1.5315180902648247,9.660863603657909,11.165949272659446,Manhattan/Upper East Side South/Yellow Zone,1.4718066743383202,7.201397338660454,8.825891829689304,Manhattan/Times Sq/Theatre District/Yellow Zone,1.69821073558648,12.72137912346706,14.250560636182882,Manhattan/Clinton East/Yellow Zone,1.5581395348837213,11.491383830355248,12.3840946843854
2021-12-31,Manhattan/Clinton East/Yellow Zone,1.562185199535062,11.107048101113241,12.623754358775665,Manhattan/Upper East Side North/Yellow Zone,1.438102893890674,8.049453487273452,9.279943729903533,Manhattan/Upper East Side South/Yellow Zone,1.4639175257731991,6.946390509897717,8.5155412371134,Manhattan/Midtown Center/Yellow Zone,1.5933159722222212,11.724003513159083,12.026653645833328,Manhattan/Upper West Side South/Yellow Zone,1.4599807135969143,11.470952130135197,10.762058823529411
2022-01-01,Manhattan/Clinton East/Yellow Zone,1.5716162943495418,11.984689607133884,11.717130968024545,Manhattan/Times Sq/Theatre District/Yellow Zone,1.7354965585054074,10.598652787165037,11.944837758112069,Manhattan/East Village/Yellow Zone,1.5612520237452752,10.410709353953647,10.88499190501889,Manhattan/Lenox Hill West/Yellow Zone,1.530079455164584,9.143821167458285,10.541736662883089,Manhattan/Murray Hill/Yellow Zone,1.5746397694524474,9.365785145083498,10.321325648414996
2022-01-02,Manhattan/Upper East Side North/Yellow Zone,1.4896684286400754,10.298825393277658,10.798726573762604,Manhattan/Clinton East/Yellow Zone,1.5314347125201515,11.619255259093846,11.799570123589453,Manhattan/Upper East Side South/Yellow Zone,1.4494382022471894,9.806546886956859,10.018036664695467,Manhattan/Upper West Side South/Yellow Zone,1.4742145820983994,11.08849422532076,11.86408417308833,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6907216494845365,10.864390086339736,11.656755609460284
2022-01-03,Manhattan/Upper East Side North/Yellow Zone,1.3650159744408947,7.275863070918217,8.91194089456869,Manhattan/Upper East Side South/Yellow Zone,1.367125984251973,6.278839754154568,8.107020997375328,Manhattan/Midtown Center/Yellow Zone,1.40599455040872,7.9346901673630255,9.084287011807483,Manhattan/Lenox Hill West/Yellow Zone,1.3791533909877134,9.229305082650654,9.86194811106053,Manhattan/Upper West Side South/Yellow Zone,1.4075650118203265,9.78641135291328,10.527186761229336
2022-01-04,Manhattan/Upper East Side North/Yellow Zone,1.3860569715142437,6.261771989809017,8.799577711144405,Manhattan/Upper East Side South/Yellow Zone,1.3482857142857116,6.231796131099912,8.338542857142881,Manhattan/Midtown Center/Yellow Zone,1.3663289166017138,7.104975023256476,9.168078721745925,Manhattan/Lenox Hill West/Yellow Zone,1.358596795149418,8.440650771936838,9.71732784755305,Manhattan/Upper West Side South/Yellow Zone,1.355624446412754,8.575263604242858,10.136271036315328
2022-01-05,Manhattan/Upper East Side North/Yellow Zone,1.3654086478380438,5.7802766862076345,8.685536115971013,Manhattan/Upper East Side South/Yellow Zone,1.3437587266126791,6.427165808152918,8.507539793353768,Manhattan/Midtown Center/Yellow Zone,1.3716647876738044,7.145542289269459,8.889161969184508,Manhattan/Upper West Side South/Yellow Zone,1.3578901482127321,8.104609015114999,10.19705754141237,Manhattan/Lenox Hill West/Yellow Zone,1.357830271216098,8.07732015275429,9.456824146981628
2022-01-06,Manhattan/Upper East Side North/Yellow Zone,1.370203160270884,5.436075959510547,8.698562076749445,Manhattan/Upper East Side South/Yellow Zone,1.3582355940846553,5.109672193453174,8.271427842937287,Manhattan/Midtown Center/Yellow Zone,1.3388218075375098,7.3012334304995345,9.28061836809369,Manhattan/Lenox Hill West/Yellow Zone,1.3665480427046275,6.735759959588212,9.000632661130881,Manhattan/Upper West Side South/Yellow Zone,1.3774969425193624,7.866651423440705,10.037537708927845
2022-01-07,Manhattan/Upper East Side North/Yellow Zone,1.3758036236119189,5.662537534019692,8.398451198129735,Manhattan/Upper East Side South/Yellow Zone,1.361429066944155,5.634627403844801,8.109087755809917,Manhattan/Lenox Hill West/Yellow Zone,1.3758542141230097,6.051916966206872,8.600592255125314,Manhattan/Upper West Side South/Yellow Zone,1.4006560449859384,7.607918916439311,9.47446110590439,Manhattan/Clinton East/Yellow Zone,1.4938794726930307,10.694172417076787,11.04891713747647
2022-01-08,Manhattan/Upper East Side North/Yellow Zone,1.4779913205207649,6.630576098355264,8.966336019838806,Manhattan/Upper East Side South/Yellow Zone,1.4529454022988502,6.7177602287356715,8.51030890804598,Manhattan/Clinton East/Yellow Zone,1.5092139902218895,9.826143260882347,10.857946596464819,Manhattan/East Village/Yellow Zone,1.5091533180778043,8.813555301493412,10.655987795575877,Manhattan/Lenox Hill West/Yellow Zone,1.4639175257731962,7.716912974956424,9.360229976209332
2022-01-09,Manhattan/Upper East Side North/Yellow Zone,1.5154220779220795,7.462945626426272,9.320211038961043,Manhattan/Lenox Hill West/Yellow Zone,1.4219219219219206,8.65966320135807,9.834574574574589,Manhattan/Clinton East/Yellow Zone,1.4574358974358983,10.151771106929822,10.391538461538484,Manhattan/Upper West Side South/Yellow Zone,1.4759414225941387,9.14175792538473,10.484205020920509,Manhattan/Upper East Side South/Yellow Zone,1.4075451647183848,7.802674185981729,8.624335812964938
2022-01-10,Manhattan/Upper East Side North/Yellow Zone,1.3380379453956497,5.549424162597279,8.711869504858853,Manhattan/Upper East Side South/Yellow Zone,1.3378868134931692,5.025010490242483,8.165096180652357,Manhattan/Midtown Center/Yellow Zone,1.3310566492567308,6.87262602956876,9.028075532342315,Manhattan/Upper West Side South/Yellow Zone,1.3404527979495944,7.17397153557817,9.72229816317812,Manhattan/Lenox Hill West/Yellow Zone,1.343915343915345,7.130280401624069,9.142372134038816
2022-01-11,Manhattan/Upper East Side North/Yellow Zone,1.3423639938824563,5.281603791590564,8.657788944723613,Manhattan/Upper East Side South/Yellow Zone,1.3143002803976498,5.733706493322848,8.504639306653079,Manhattan/Midtown Center/Yellow Zone,1.2903672903672914,6.939254479489963,9.12358627858627,Manhattan/Lenox Hill West/Yellow Zone,1.3365656565656523,6.530181329119458,9.044274747474752,Manhattan/Upper West Side South/Yellow Zone,1.3004577611319224,6.864370845843111,9.710445276737417
2022-01-12,Manhattan/Upper East Side North/Yellow Zone,1.353159851301119,5.816965796557542,9.03730155259131,Manhattan/Upper East Side South/Yellow Zone,1.3498490945674035,5.1903925527775305,8.438732394366188,Manhattan/Midtown Center/Yellow Zone,1.3193612774451091,6.335002424427006,9.125392548236869,Manhattan/Lenox Hill West/Yellow Zone,1.3846749226006185,6.1338626423185705,9.17165247678017,Manhattan/Upper West Side South/Yellow Zone,1.3320079522862818,6.516398962672215,9.593399602385672
2022-01-13,Manhattan/Upper East Side North/Yellow Zone,1.3708154506437789,5.518415978510412,9.108442060085837,Manhattan/Upper East Side South/Yellow Zone,1.345803357314143,4.95604554926224,8.358532374100749,Manhattan/Midtown Center/Yellow Zone,1.3279168020799461,7.565515520592762,9.511095222619415,Manhattan/Murray Hill/Yellow Zone,1.3465648854961814,7.665011986124744,9.786263358778628,Manhattan/Upper West Side South/Yellow Zone,1.355435620663068,6.920955660420755,9.877987663839628
2022-01-14,Manhattan/Upper East Side North/Yellow Zone,1.3783190695633063,5.548069588573764,8.986842220759259,Manhattan/Upper East Side South/Yellow Zone,1.35901467505241,5.620819869014752,8.537657232704408,Manhattan/Lenox Hill West/Yellow Zone,1.3842765164351072,6.218169184845741,8.993076923076902,Manhattan/Midtown Center/Yellow Zone,1.3627450980392162,8.260010777908919,9.987387955182086,Manhattan/Upper West Side South/Yellow Zone,1.3722102231821438,7.061427734577,9.912922966162709
2022-01-15,Manhattan/Clinton East/Yellow Zone,1.4627207325049063,10.664094251399991,11.414352517985611,Manhattan/Upper East Side North/Yellow Zone,1.4005287508261726,6.809333394028936,8.99989424983479,Manhattan/East Village/Yellow Zone,1.4986422267481352,6.847172011600789,9.878329938900208,Manhattan/Times Sq/Theatre District/Yellow Zone,1.6084039548022586,11.160161164203691,11.810727401129956,Manhattan/Lenox Hill West/Yellow Zone,1.4544764795144143,6.295947555443887,8.929529590288338
2022-01-16,Manhattan/Upper East Side North/Yellow Zone,1.4555245313123237,7.176265196700633,9.422177901874763,Manhattan/Clinton East/Yellow Zone,1.5004045307443359,11.30331858792135,10.688228155339786,Manhattan/Lenox Hill West/Yellow Zone,1.4966352624495303,7.004262519715168,9.08438761776579,Manhattan/East Village/Yellow Zone,1.470911589555659,9.26848978359494,10.600540540540546,Manhattan/Upper West Side South/Yellow Zone,1.4515522107243632,8.843344408852596,10.171872060206958
2022-01-17,Manhattan/Upper East Side North/Yellow Zone,1.3644701086956508,7.557981691025429,9.27329483695653,Manhattan/Upper East Side South/Yellow Zone,1.3847040737893932,7.099029733002344,8.569331283627967,Manhattan/Lenox Hill West/Yellow Zone,1.3707808564231745,9.029250132510821,9.966750629722924,Manhattan/Upper West Side South/Yellow Zone,1.37108953613808,9.703047950924581,10.664509169363527,Manhattan/Lincoln Square East/Yellow Zone,1.359624931053503,12.763538866984447,10.627043574186407
2022-01-18,Manhattan/Upper East Side North/Yellow Zone,1.347306644309369,6.1883309322398805,9.226906308949923,Manhattan/Upper East Side South/Yellow Zone,1.3110151187904955,5.636872745274002,8.725869930405596,Manhattan/Midtown Center/Yellow Zone,1.2984076433121055,6.803821934139458,9.620286624203835,Manhattan/Lenox Hill West/Yellow Zone,1.3434492968171727,7.885548450128066,9.855107327905234,Manhattan/Murray Hill/Yellow Zone,1.3448009277155037,8.430119689200666,10.08001546192501
2022-01-19,Manhattan/Upper East Side North/Yellow Zone,1.367899737214475,5.470523176220404,9.094643218111978,Manhattan/Upper East Side South/Yellow Zone,1.3141674333026712,5.401491415282311,8.520492180312777,Manhattan/Midtown Center/Yellow Zone,1.3194486983154636,7.309844563134435,9.443653905053578,Manhattan/Lenox Hill West/Yellow Zone,1.342938456065459,6.140890769937623,9.246175738171473,Manhattan/Murray Hill/Yellow Zone,1.318099383387742,7.715565023218825,9.707508161044618
2022-01-20,Manhattan/Upper East Side North/Yellow Zone,1.316888800477421,5.063323607776582,8.958362840660461,Manhattan/Upper East Side South/Yellow Zone,1.3278614796492043,5.229906641088693,8.498061614571615,Manhattan/Midtown Center/Yellow Zone,1.3055882352941184,7.010286966024422,9.316767647058805,Manhattan/Lenox Hill West/Yellow Zone,1.3668076109936584,6.775595899157701,9.424129668780813,Manhattan/Murray Hill/Yellow Zone,1.3466290151782587,6.707076220496644,9.150127073773367
2022-01-21,Manhattan/Upper East Side North/Yellow Zone,1.3680568902556236,5.785717181416384,9.08787238131847,Manhattan/Upper East Side South/Yellow Zone,1.327736736064473,5.621246302650702,8.56312961719277,Manhattan/Lenox Hill West/Yellow Zone,1.366171003717473,5.7691010204317585,9.011502478314775,Manhattan/Midtown Center/Yellow Zone,1.3669576462980941,9.365635108045403,9.371451665050115,Manhattan/Murray Hill/Yellow Zone,1.3456342668863241,6.967686067218826,9.414046128500814
2022-01-22,Manhattan/Upper East Side North/Yellow Zone,1.4324250681198922,6.192640839551855,8.984367847411434,Manhattan/East Village/Yellow Zone,1.492262773722634,8.477308207747598,10.940058394160586,Manhattan/Upper East Side South/Yellow Zone,1.420267329810379,6.076055573184082,8.241280696300894,Manhattan/Lenox Hill West/Yellow Zone,1.428710304601425,6.793014635876136,9.222715489306536,Manhattan/Clinton East/Yellow Zone,1.4636333444038558,9.304133280328788,10.29056127532382
2022-01-23,Manhattan/Upper East Side North/Yellow Zone,1.4491467576791803,8.77773613102627,9.834812286689433,Manhattan/Upper East Side South/Yellow Zone,1.3976584578118703,7.094060505292592,8.83023819136051,Manhattan/Lenox Hill West/Yellow Zone,1.4362276692978815,7.941463938928296,9.961362692147897,Manhattan/East Village/Yellow Zone,1.4536219081272117,10.211481498968332,11.410114840989404,Manhattan/Clinton East/Yellow Zone,1.4058035714285713,10.47946386214439,10.879424107142864
2022-01-24,Manhattan/Upper East Side North/Yellow Zone,1.3306755260243617,5.73535725060961,9.250143964562591,Manhattan/Upper East Side South/Yellow Zone,1.3109471094710934,6.6503971876044865,8.831537515375146,Manhattan/Midtown Center/Yellow Zone,1.2837078651685379,7.4058546744098726,9.43966994382021,Manhattan/Lenox Hill West/Yellow Zone,1.3222311396468707,6.978034691069156,9.565168539325835,Manhattan/Murray Hill/Yellow Zone,1.2923519736842115,8.190780079192987,9.60444078947369
2022-01-25,Manhattan/Upper East Side North/Yellow Zone,1.3684956468920864,5.5877944631524805,9.180461631909289,Manhattan/Upper East Side South/Yellow Zone,1.3291978609625652,5.800095404696252,8.688012834224574,Manhattan/Midtown Center/Yellow Zone,1.330945986272755,6.567907235886711,9.417905102954343,Manhattan/Lenox Hill West/Yellow Zone,1.3549194991055495,6.081195991414322,9.391477638640396,Manhattan/Murray Hill/Yellow Zone,1.3378726536621277,6.852241474584236,9.384460802355552
